customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4369-TR00237,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,180.43,No
4205-TR01671,Male,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),65.78,2238.03,No
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,No
4069-TR00565,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.13,317.49,Yes
4307-TR00779,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.38,59.24,No
7936-TR00426,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1211.25,No
4077-TR01059,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.36,0.45,No
7521-TR01184,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.25,7640.02,No
1707-TR02111,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.47,5070.16,No
2126-TR02607,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.88,1244.05,No
1941-TR01391,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.82,83.82,Yes
6128-TR01983,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.89,141.7,No
9004-TR01398,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.86,0.0,No
4957-TR02735,Male,1,Yes,No,19,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.26,1232.97,No
9227-TR01190,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.2,621.79,Yes
4359-TR01136,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.15,5007.06,Yes
5259-TR02494,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.09,4897.62,No
3801-TR02815,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.75,5529.32,No
5153-TR01996,Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.94,100.56,Yes
4868-TR01363,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,1346.18,Yes
5714-TR02764,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.64,937.89,Yes
9410-TR01410,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),81.05,3967.66,No
7907-TR00004,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.91,271.11,No
3415-TR01349,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.62,1819.0,No
3235-TR01081,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.66,1094.37,No
2557-TR00665,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,1644.25,No
3362-TR01068,Male,1,Yes,No,0,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,41.11,0.76,Yes
6330-TR02341,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.51,5440.74,Yes
8000-TR02890,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.54,393.13,No
2262-TR00056,Female,0,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.93,3995.5,No
7102-TR02711,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,46.13,0.73,No
3853-TR00350,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.51,706.07,No
4518-TR02682,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.01,3855.19,Yes
8665-TR01030,Female,1,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.47,1254.33,No
9429-TR00376,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.1,7340.67,No
4363-TR01879,Male,0,Yes,No,27,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,31.85,878.9,No
3075-TR00888,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),117.01,6194.28,No
3440-TR01663,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,99.79,4109.24,No
3253-TR01073,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.05,0.0,Yes
1982-TR02243,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.34,1495.13,No
2901-TR02053,Female,1,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.19,1996.14,No
8181-TR02554,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.03,2108.65,No
1843-TR00493,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3678.24,No
7967-TR02581,Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.73,1225.41,Yes
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes
5719-TR00495,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.66,113.8,No
7122-TR01486,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.55,2721.85,Yes
1306-TR02132,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),45.46,2693.01,No
1305-TR00421,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.51,1516.66,No
9491-TR02739,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.14,3323.54,No
1948-TR01502,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,0.78,No
9843-TR01454,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.46,3242.48,No
9578-TR01290,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.66,1698.14,No
4933-TR01722,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.02,659.61,Yes
7796-TR00941,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.24,2733.45,No
4713-TR00325,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,41.28,211.21,No
4052-TR00113,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.29,770.96,No
9292-TR01041,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.37,272.64,No
7071-TR01684,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,48.52,244.3,Yes
5660-TR00933,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,102.09,4135.38,Yes
4959-TR01976,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.42,0.0,Yes
2802-TR01695,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.39,19.59,Yes
2159-TR00204,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.37,693.03,No
9991-TR00049,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.45,7319.6,No
7696-TR02044,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,52.35,1184.99,No
9719-TR02131,Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.56,0.22,No
6908-TR00489,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.27,2257.29,No
1800-TR02256,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),61.08,2382.54,No
6380-TR00010,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.04,872.45,No
9271-TR02328,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,45.99,45.99,No
8387-TR01614,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.73,3549.03,No
4194-TR00371,Male,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.97,4659.46,No
7124-TR01657,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.81,0.0,No
3618-TR01382,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.84,168.02,No
8597-TR01979,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.16,146.84,No
4701-TR02756,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.08,2633.51,No
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No
3771-TR02073,Female,0,Yes,No,53,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.54,3216.36,No
8850-TR00648,Male,1,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.8,6726.18,No
6556-TR00668,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.23,2271.14,No
1562-TR00548,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,107.47,6949.12,No
5143-TR02654,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.19,56.6,No
6382-TR02322,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.54,1375.26,No
5113-TR02213,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.43,283.93,Yes
8711-TR01169,Female,1,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),72.77,4395.18,No
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No
6694-TR01757,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),77.18,5133.48,Yes
9966-TR00999,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.11,189.23,No
9739-TR00311,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.03,1420.02,No
9811-TR01888,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.1,7269.05,No
9050-TR00623,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.91,4690.73,No
8642-TR01139,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.18,456.71,No
1082-TR02293,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.6,0.0,No
7232-TR00806,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.64,2265.21,No
6233-TR00795,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.08,1.82,No
9153-TR01953,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.19,67.8,No
5183-TR02113,Female,1,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.23,1161.1,No
8220-TR00528,Female,1,Yes,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.4,4477.59,No
6244-TR02342,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.27,2004.29,No
6511-TR00707,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.77,2527.81,No
3238-TR01433,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),97.31,7055.22,No
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No
3888-TR02849,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,53.83,0.0,Yes
2207-TR00832,Female,0,Yes,Yes,10,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,47.91,488.75,No
6936-TR01102,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.75,2153.43,No
5862-TR02120,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.95,1712.93,No
5258-TR01557,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.08,637.12,No
8899-TR01148,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),106.41,7011.61,No
1099-TR01710,Female,0,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.88,3681.93,No
3983-TR02899,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.36,1336.16,Yes
3654-TR01575,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.4,89.5,Yes
6792-TR01417,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,209.39,Yes
3559-TR02661,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.46,197.82,No
8129-TR01866,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,1149.68,No
6610-TR02401,Female,1,Yes,Yes,31,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.66,1181.84,No
3741-TR00716,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.67,6778.33,No
4625-TR00067,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),81.38,1595.82,No
7084-TR02736,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.06,4427.9,No
2089-TR01764,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),120.0,4958.87,No
3239-TR01694,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.65,382.35,Yes
2683-TR01980,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.9,0.32,Yes
4891-TR01149,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,118.28,No
6547-TR01581,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.85,5040.68,Yes
9873-TR00051,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,79.31,4134.09,No
3639-TR00693,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.25,1752.66,No
3863-TR01162,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.07,91.55,Yes
5470-TR02210,Male,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),40.49,3106.58,No
7043-TR01981,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.87,7486.95,No
2135-TR01016,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.85,5932.84,No
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No
4938-TR01366,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.93,1203.08,Yes
1375-TR00849,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.04,2570.28,No
8477-TR02344,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.25,258.13,No
9358-TR00923,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.61,262.59,Yes
7860-TR00905,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.54,867.39,No
1215-FIGMP,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,No
4132-TR01913,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.75,209.49,No
7596-TR00375,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),83.86,5882.41,No
7863-TR00721,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.25,3613.39,No
9408-SSNVZ,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes
4501-TR02242,Female,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,52.09,370.09,No
4827-TR01029,Male,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.74,122.02,Yes
5994-TR00598,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,88.66,5515.07,No
1019-TR02858,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,4507.45,Yes
3714-TR00014,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.95,628.25,No
8363-TR00090,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,103.95,7522.84,No
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No
4853-TR02593,Male,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),83.85,5469.65,No
3388-TR01805,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,1357.25,No
4147-TR00133,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.67,346.44,Yes
1412-TR00201,Female,1,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.4,1496.91,No
8261-TR00914,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.46,157.92,No
3653-TR01317,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.14,281.63,No
8087-TR02869,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,86.14,4730.04,No
6717-TR00915,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.17,902.22,No
8286-TR02303,Male,0,No,No,68,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.1,3842.6,No
9114-TR02057,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.39,286.99,No
1243-TR00946,Female,0,No,No,27,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.55,1198.78,No
